28:80:23:2a:cd:12 -85 -76 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85 -85 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89 -88 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
28:80:23:28:9e:90 -85 -82 -83.200000000000003 1.4696938456699067 -82.0 3.0 -82.0 5/91
28:80:23:28:8a:a2 -89 -86 -88.0 1.3228756555322954 -89.0 5.0 -89.0 8/91
28:80:23:2a:be:30 -85 -85 -85.0 0.0 -85.0 2.0 -85.0 2/91
28:80:23:28:9e:92 -85 -82 -83.5 1.5 -85.0 4.0 -83.5 8/91
28:80:23:28:9e:91 -85 -82 -83.714285714285708 1.4846149779161804 -85.0 4.0 -85.0 7/91
PERCENTILE-10
#,min,max,srednia,odchylenie_standardowe,moda-wartosc,moda-czestotliwosc,mediana,pokrycie_mapy
f8:d1:11:48:9b:26 -73.0 -34.0 -58.879120879120876 8.3427077650796377 -64.0 22.0 -61.0 91/91
28:80:23:28:8a:02 -89.0 -69.0 -79.945054945054949 3.8240495116186359 -82.0 12.0 -80.0 91/91
28:80:23:28:7e:80 -88.0 -72.0 -81.404761904761898 3.4541867198649836 -80.0 17.0 -81.0 84/91
28:80:23:28:7e:81 -88.0 -72.0 -82.033707865168537 3.7847993971219909 -85.0 16.0 -82.0 89/91
68:7f:74:09:f6:8b -67.0 -26.0 -51.18681318681319 7.1574322977565767 -46.0 17.0 -52.0 91/91
e8:94:f6:3d:10:58 -86.0 -82.0 -84.888888888888886 0.99380798999990638 -85.0 19.0 -85.0 27/91
28:80:23:28:7e:82 -89.0 -72.0 -81.38095238095238 3.7698830407042574 -81.0 14.0 -81.0 84/91
28:80:23:28:8a:00 -86.0 -70.0 -79.632183908045974 3.2095938889048052 -81.0 16.0 -80.0 87/91
28:80:23:28:7f:f1 -86.0 -76.0 -82.044444444444451 3.4893842535805386 -85.0 17.0 -82.0 45/91
28:80:23:28:8a:01 -88.0 -70.0 -79.784090909090907 3.5144146791734876 -79.0 12.0 -80.0 88/91
28:80:23:2a:ce:71 -87.0 -77.0 -84.595238095238102 1.9525261270067522 -85.0 30.0 -85.0 42/91
00:1a:70:a2:61:b0 -82.0 -58.0 -72.86666666666666 5.7401122714533104 -73.0 14.0 -73.0 60/91
28:80:23:28:7f:f0 -86.0 -76.0 -82.340425531914889 3.4411563849571127 -85.0 19.0 -83.0 47/91
28:80:23:28:8a:10 -85.0 -67.0 -75.731707317073173 5.5349197021690077 -70.0 10.0 -76.0 41/91
28:80:23:28:8a:b2 -86.0 -70.0 -82.566666666666663 3.6394444020420975 -85.0 31.0 -85.0 60/91
28:80:23:28:8a:b1 -86.0 -70.0 -81.561403508771932 4.3042922023831585 -85.0 24.0 -83.0 57/91
28:80:23:28:7f:f2 -86.0 -76.0 -82.174999999999997 3.0239667656903908 -85.0 15.0 -82.0 40/91
28:80:23:2a:ce:70 -86.0 -79.0 -83.678571428571431 2.3460235571307124 -85.0 13.0 -85.0 28/91
28:80:23:28:7e:90 -82.0 -67.0 -74.67647058823529 4.2958296345566289 -73.0 11.0 -73.0 34/91
28:80:23:28:8a:b0 -86.0 -70.0 -82.0 3.4787490445926443 -82.0 21.0 -82.0 59/91
28:80:23:28:7e:92 -87.0 -64.0 -75.266666666666666 5.0876757408903774 -76.0 14.0 -76.0 45/91
28:80:23:2a:be:90 -86.0 -85.0 -85.5 0.5 -86.0 2.0 -85.5 4/91
28:80:23:2a:cd:10 -86.0 -85.0 -85.200000000000003 0.40000000000000002 -85.0 8.0 -85.0 10/91
28:80:23:2a:ce:72 -86.0 -76.0 -84.239999999999995 2.3711600536446302 -85.0 20.0 -85.0 25/91
28:80:23:2a:be:91 -86.0 -85.0 -85.400000000000006 0.4898979485566356 -85.0 3.0 -85.0 5/91
28:80:23:28:8a:12 -85.0 -64.0 -73.642857142857139 6.0859769672796569 -76.0 9.0 -73.0 42/91
28:80:23:2a:7e:12 -86.0 -82.0 -84.799999999999997 1.4696938456699067 -86.0 2.0 -85.0 5/91
28:80:23:28:8a:11 -84.0 -58.0 -75.0 6.6290606004504475 -82.0 7.0 -76.0 36/91
28:80:23:2a:7e:11 -86.0 -79.0 -84.0 2.1447610589527217 -85.0 5.0 -85.0 10/91
28:80:23:2a:7e:10 -86.0 -79.0 -83.375 2.7810744326608736 -85.0 3.0 -85.0 8/91
28:80:23:28:8a:a0 -90.0 -86.0 -87.75 1.2332207155790618 -88.0 5.0 -88.0 12/91
c4:6e:1f:35:c4:8c -85.0 -76.0 -82.200000000000003 2.9933259094191533 -85.0 6.0 -82.0 15/91
28:80:23:28:7e:91 -85.0 -70.0 -76.304347826086953 4.1643913131995411 -79.0 6.0 -76.0 23/91
28:80:23:28:7f:e2 -87.0 -87.0 -87.0 0.0 -87.0 3.0 -87.0 3/91
28:80:23:28:7f:e1 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:7f:e0 -86.0 -86.0 -86.0 0.0 -86.0 1.0 -86.0 1/91
64:66:b3:b0:96:fc -82.0 -82.0 -82.0 0.0 -82.0 2.0 -82.0 2/91
28:80:23:2a:cf:10 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:2a:cd:11 -85.0 -82.0 -84.307692307692307 1.2639751327042297 -85.0 10.0 -85.0 13/91
28:80:23:2a:cd:12 -85.0 -76.0 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89.0 -88.0 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
28:80:23:28:9e:90 -85.0 -82.0 -83.200000000000003 1.4696938456699067 -82.0 3.0 -82.0 5/91
28:80:23:28:8a:a2 -89.0 -86.0 -88.0 1.3228756555322954 -89.0 5.0 -89.0 8/91
28:80:23:2a:be:30 -85.0 -85.0 -85.0 0.0 -85.0 2.0 -85.0 2/91
28:80:23:28:9e:92 -85.0 -82.0 -83.5 1.5 -85.0 4.0 -83.5 8/91
28:80:23:28:9e:91 -85.0 -82.0 -83.714285714285708 1.4846149779161804 -85.0 4.0 -85.0 7/91
PERCENTILE-20
#,min,max,srednia,odchylenie_standardowe,moda-wartosc,moda-czestotliwosc,mediana,pokrycie_mapy
f8:d1:11:48:9b:26 -73.0 -34.0 -58.879120879120876 8.3427077650796377 -64.0 22.0 -61.0 91/91
28:80:23:28:8a:02 -89.0 -69.0 -79.945054945054949 3.8240495116186359 -82.0 12.0 -80.0 91/91
28:80:23:28:7e:80 -88.0 -72.0 -81.404761904761898 3.4541867198649836 -80.0 17.0 -81.0 84/91
28:80:23:28:7e:81 -88.0 -72.0 -82.033707865168537 3.7847993971219909 -85.0 16.0 -82.0 89/91
68:7f:74:09:f6:8b -67.0 -26.0 -51.18681318681319 7.1574322977565767 -46.0 17.0 -52.0 91/91
e8:94:f6:3d:10:58 -86.0 -82.0 -84.888888888888886 0.99380798999990638 -85.0 19.0 -85.0 27/91
28:80:23:28:7e:82 -89.0 -72.0 -81.38095238095238 3.7698830407042574 -81.0 14.0 -81.0 84/91
28:80:23:28:8a:00 -86.0 -70.0 -79.632183908045974 3.2095938889048052 -81.0 16.0 -80.0 87/91
28:80:23:28:7f:f1 -86.0 -76.0 -82.044444444444451 3.4893842535805386 -85.0 17.0 -82.0 45/91
28:80:23:28:8a:01 -88.0 -70.0 -79.784090909090907 3.5144146791734876 -79.0 12.0 -80.0 88/91
28:80:23:2a:ce:71 -87.0 -77.0 -84.595238095238102 1.9525261270067522 -85.0 30.0 -85.0 42/91
00:1a:70:a2:61:b0 -82.0 -58.0 -72.86666666666666 5.7401122714533104 -73.0 14.0 -73.0 60/91
28:80:23:28:7f:f0 -86.0 -76.0 -82.340425531914889 3.4411563849571127 -85.0 19.0 -83.0 47/91
28:80:23:28:8a:10 -85.0 -67.0 -75.731707317073173 5.5349197021690077 -70.0 10.0 -76.0 41/91
28:80:23:28:8a:b2 -86.0 -70.0 -82.566666666666663 3.6394444020420975 -85.0 31.0 -85.0 60/91
28:80:23:28:8a:b1 -86.0 -70.0 -81.561403508771932 4.3042922023831585 -85.0 24.0 -83.0 57/91
28:80:23:28:7f:f2 -86.0 -76.0 -82.174999999999997 3.0239667656903908 -85.0 15.0 -82.0 40/91
28:80:23:2a:ce:70 -86.0 -79.0 -83.678571428571431 2.3460235571307124 -85.0 13.0 -85.0 28/91
28:80:23:28:7e:90 -82.0 -67.0 -74.67647058823529 4.2958296345566289 -73.0 11.0 -73.0 34/91
28:80:23:28:8a:b0 -86.0 -70.0 -82.0 3.4787490445926443 -82.0 21.0 -82.0 59/91
28:80:23:28:7e:92 -87.0 -64.0 -75.266666666666666 5.0876757408903774 -76.0 14.0 -76.0 45/91
28:80:23:2a:be:90 -86.0 -85.0 -85.5 0.5 -86.0 2.0 -85.5 4/91
28:80:23:2a:cd:10 -86.0 -85.0 -85.200000000000003 0.40000000000000002 -85.0 8.0 -85.0 10/91
28:80:23:2a:ce:72 -86.0 -76.0 -84.239999999999995 2.3711600536446302 -85.0 20.0 -85.0 25/91
28:80:23:2a:be:91 -86.0 -85.0 -85.400000000000006 0.4898979485566356 -85.0 3.0 -85.0 5/91
28:80:23:28:8a:12 -85.0 -64.0 -73.642857142857139 6.0859769672796569 -76.0 9.0 -73.0 42/91
28:80:23:2a:7e:12 -86.0 -82.0 -84.799999999999997 1.4696938456699067 -86.0 2.0 -85.0 5/91
28:80:23:28:8a:11 -84.0 -58.0 -75.0 6.6290606004504475 -82.0 7.0 -76.0 36/91
28:80:23:2a:7e:11 -86.0 -79.0 -84.0 2.1447610589527217 -85.0 5.0 -85.0 10/91
28:80:23:2a:7e:10 -86.0 -79.0 -83.375 2.7810744326608736 -85.0 3.0 -85.0 8/91
28:80:23:28:8a:a0 -90.0 -86.0 -87.75 1.2332207155790618 -88.0 5.0 -88.0 12/91
c4:6e:1f:35:c4:8c -85.0 -76.0 -82.200000000000003 2.9933259094191533 -85.0 6.0 -82.0 15/91
28:80:23:28:7e:91 -85.0 -70.0 -76.304347826086953 4.1643913131995411 -79.0 6.0 -76.0 23/91
28:80:23:28:7f:e2 -87.0 -87.0 -87.0 0.0 -87.0 3.0 -87.0 3/91
28:80:23:28:7f:e1 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:7f:e0 -86.0 -86.0 -86.0 0.0 -86.0 1.0 -86.0 1/91
64:66:b3:b0:96:fc -82.0 -82.0 -82.0 0.0 -82.0 2.0 -82.0 2/91
28:80:23:2a:cf:10 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:2a:cd:11 -85.0 -82.0 -84.307692307692307 1.2639751327042297 -85.0 10.0 -85.0 13/91
28:80:23:2a:cd:12 -85.0 -76.0 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89.0 -88.0 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
28:80:23:28:9e:90 -85.0 -82.0 -83.200000000000003 1.4696938456699067 -82.0 3.0 -82.0 5/91
28:80:23:28:8a:a2 -89.0 -86.0 -88.0 1.3228756555322954 -89.0 5.0 -89.0 8/91
28:80:23:2a:be:30 -85.0 -85.0 -85.0 0.0 -85.0 2.0 -85.0 2/91
28:80:23:28:9e:92 -85.0 -82.0 -83.5 1.5 -85.0 4.0 -83.5 8/91
28:80:23:28:9e:91 -85.0 -82.0 -83.714285714285708 1.4846149779161804 -85.0 4.0 -85.0 7/91
PERCENTILE-50
#,min,max,srednia,odchylenie_standardowe,moda-wartosc,moda-czestotliwosc,mediana,pokrycie_mapy
f8:d1:11:48:9b:26 -73.0 -34.0 -58.879120879120876 8.3427077650796377 -64.0 22.0 -61.0 91/91
28:80:23:28:8a:02 -89.0 -69.0 -79.945054945054949 3.8240495116186359 -82.0 12.0 -80.0 91/91
28:80:23:28:7e:80 -88.0 -72.0 -81.404761904761898 3.4541867198649836 -80.0 17.0 -81.0 84/91
28:80:23:28:7e:81 -88.0 -72.0 -82.033707865168537 3.7847993971219909 -85.0 16.0 -82.0 89/91
68:7f:74:09:f6:8b -67.0 -26.0 -51.18681318681319 7.1574322977565767 -46.0 17.0 -52.0 91/91
e8:94:f6:3d:10:58 -86.0 -82.0 -84.888888888888886 0.99380798999990638 -85.0 19.0 -85.0 27/91
28:80:23:28:7e:82 -89.0 -72.0 -81.38095238095238 3.7698830407042574 -81.0 14.0 -81.0 84/91
28:80:23:28:8a:00 -86.0 -70.0 -79.632183908045974 3.2095938889048052 -81.0 16.0 -80.0 87/91
28:80:23:28:7f:f1 -86.0 -76.0 -82.044444444444451 3.4893842535805386 -85.0 17.0 -82.0 45/91
28:80:23:28:8a:01 -88.0 -70.0 -79.784090909090907 3.5144146791734876 -79.0 12.0 -80.0 88/91
28:80:23:2a:ce:71 -87.0 -77.0 -84.595238095238102 1.9525261270067522 -85.0 30.0 -85.0 42/91
00:1a:70:a2:61:b0 -82.0 -58.0 -72.86666666666666 5.7401122714533104 -73.0 14.0 -73.0 60/91
28:80:23:28:7f:f0 -86.0 -76.0 -82.340425531914889 3.4411563849571127 -85.0 19.0 -83.0 47/91
28:80:23:28:8a:10 -85.0 -67.0 -75.731707317073173 5.5349197021690077 -70.0 10.0 -76.0 41/91
28:80:23:28:8a:b2 -86.0 -70.0 -82.566666666666663 3.6394444020420975 -85.0 31.0 -85.0 60/91
28:80:23:28:8a:b1 -86.0 -70.0 -81.561403508771932 4.3042922023831585 -85.0 24.0 -83.0 57/91
28:80:23:28:7f:f2 -86.0 -76.0 -82.174999999999997 3.0239667656903908 -85.0 15.0 -82.0 40/91
28:80:23:2a:ce:70 -86.0 -79.0 -83.678571428571431 2.3460235571307124 -85.0 13.0 -85.0 28/91
28:80:23:28:7e:90 -82.0 -67.0 -74.67647058823529 4.2958296345566289 -73.0 11.0 -73.0 34/91
28:80:23:28:8a:b0 -86.0 -70.0 -82.0 3.4787490445926443 -82.0 21.0 -82.0 59/91
28:80:23:28:7e:92 -87.0 -64.0 -75.266666666666666 5.0876757408903774 -76.0 14.0 -76.0 45/91
28:80:23:2a:be:90 -86.0 -85.0 -85.5 0.5 -86.0 2.0 -85.5 4/91
28:80:23:2a:cd:10 -86.0 -85.0 -85.200000000000003 0.40000000000000002 -85.0 8.0 -85.0 10/91
28:80:23:2a:ce:72 -86.0 -76.0 -84.239999999999995 2.3711600536446302 -85.0 20.0 -85.0 25/91
28:80:23:2a:be:91 -86.0 -85.0 -85.400000000000006 0.4898979485566356 -85.0 3.0 -85.0 5/91
28:80:23:28:8a:12 -85.0 -64.0 -73.642857142857139 6.0859769672796569 -76.0 9.0 -73.0 42/91
28:80:23:2a:7e:12 -86.0 -82.0 -84.799999999999997 1.4696938456699067 -86.0 2.0 -85.0 5/91
28:80:23:28:8a:11 -84.0 -58.0 -75.0 6.6290606004504475 -82.0 7.0 -76.0 36/91
28:80:23:2a:7e:11 -86.0 -79.0 -84.0 2.1447610589527217 -85.0 5.0 -85.0 10/91
28:80:23:2a:7e:10 -86.0 -79.0 -83.375 2.7810744326608736 -85.0 3.0 -85.0 8/91
28:80:23:28:8a:a0 -90.0 -86.0 -87.75 1.2332207155790618 -88.0 5.0 -88.0 12/91
c4:6e:1f:35:c4:8c -85.0 -76.0 -82.200000000000003 2.9933259094191533 -85.0 6.0 -82.0 15/91
28:80:23:28:7e:91 -85.0 -70.0 -76.304347826086953 4.1643913131995411 -79.0 6.0 -76.0 23/91
28:80:23:28:7f:e2 -87.0 -87.0 -87.0 0.0 -87.0 3.0 -87.0 3/91
28:80:23:28:7f:e1 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:7f:e0 -86.0 -86.0 -86.0 0.0 -86.0 1.0 -86.0 1/91
64:66:b3:b0:96:fc -82.0 -82.0 -82.0 0.0 -82.0 2.0 -82.0 2/91
28:80:23:2a:cf:10 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:2a:cd:11 -85.0 -82.0 -84.307692307692307 1.2639751327042297 -85.0 10.0 -85.0 13/91
28:80:23:2a:cd:12 -85.0 -76.0 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89.0 -88.0 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
28:80:23:28:9e:90 -85.0 -82.0 -83.200000000000003 1.4696938456699067 -82.0 3.0 -82.0 5/91
28:80:23:28:8a:a2 -89.0 -86.0 -88.0 1.3228756555322954 -89.0 5.0 -89.0 8/91
28:80:23:2a:be:30 -85.0 -85.0 -85.0 0.0 -85.0 2.0 -85.0 2/91
28:80:23:28:9e:92 -85.0 -82.0 -83.5 1.5 -85.0 4.0 -83.5 8/91
28:80:23:28:9e:91 -85.0 -82.0 -83.714285714285708 1.4846149779161804 -85.0 4.0 -85.0 7/91
PERCENTILE-70
#,min,max,srednia,odchylenie_standardowe,moda-wartosc,moda-czestotliwosc,mediana,pokrycie_mapy
f8:d1:11:48:9b:26 -73.0 -34.0 -58.879120879120876 8.3427077650796377 -64.0 22.0 -61.0 91/91
28:80:23:28:8a:02 -89.0 -69.0 -79.945054945054949 3.8240495116186359 -82.0 12.0 -80.0 91/91
28:80:23:28:7e:80 -88.0 -72.0 -81.404761904761898 3.4541867198649836 -80.0 17.0 -81.0 84/91
28:80:23:28:7e:81 -88.0 -72.0 -82.033707865168537 3.7847993971219909 -85.0 16.0 -82.0 89/91
68:7f:74:09:f6:8b -67.0 -26.0 -51.18681318681319 7.1574322977565767 -46.0 17.0 -52.0 91/91
e8:94:f6:3d:10:58 -86.0 -82.0 -84.888888888888886 0.99380798999990638 -85.0 19.0 -85.0 27/91
28:80:23:28:7e:82 -89.0 -72.0 -81.38095238095238 3.7698830407042574 -81.0 14.0 -81.0 84/91
28:80:23:28:8a:00 -86.0 -70.0 -79.632183908045974 3.2095938889048052 -81.0 16.0 -80.0 87/91
28:80:23:28:7f:f1 -86.0 -76.0 -82.044444444444451 3.4893842535805386 -85.0 17.0 -82.0 45/91
28:80:23:28:8a:01 -88.0 -70.0 -79.784090909090907 3.5144146791734876 -79.0 12.0 -80.0 88/91
28:80:23:2a:ce:71 -87.0 -77.0 -84.595238095238102 1.9525261270067522 -85.0 30.0 -85.0 42/91
00:1a:70:a2:61:b0 -82.0 -58.0 -72.86666666666666 5.7401122714533104 -73.0 14.0 -73.0 60/91
28:80:23:28:7f:f0 -86.0 -76.0 -82.340425531914889 3.4411563849571127 -85.0 19.0 -83.0 47/91
28:80:23:28:8a:10 -85.0 -67.0 -75.731707317073173 5.5349197021690077 -70.0 10.0 -76.0 41/91
28:80:23:28:8a:b2 -86.0 -70.0 -82.566666666666663 3.6394444020420975 -85.0 31.0 -85.0 60/91
28:80:23:28:8a:b1 -86.0 -70.0 -81.561403508771932 4.3042922023831585 -85.0 24.0 -83.0 57/91
28:80:23:28:7f:f2 -86.0 -76.0 -82.174999999999997 3.0239667656903908 -85.0 15.0 -82.0 40/91
28:80:23:2a:ce:70 -86.0 -79.0 -83.678571428571431 2.3460235571307124 -85.0 13.0 -85.0 28/91
28:80:23:28:7e:90 -82.0 -67.0 -74.67647058823529 4.2958296345566289 -73.0 11.0 -73.0 34/91
28:80:23:28:8a:b0 -86.0 -70.0 -82.0 3.4787490445926443 -82.0 21.0 -82.0 59/91
28:80:23:28:7e:92 -87.0 -64.0 -75.266666666666666 5.0876757408903774 -76.0 14.0 -76.0 45/91
28:80:23:2a:be:90 -86.0 -85.0 -85.5 0.5 -86.0 2.0 -85.5 4/91
28:80:23:2a:cd:10 -86.0 -85.0 -85.200000000000003 0.40000000000000002 -85.0 8.0 -85.0 10/91
28:80:23:2a:ce:72 -86.0 -76.0 -84.239999999999995 2.3711600536446302 -85.0 20.0 -85.0 25/91
28:80:23:2a:be:91 -86.0 -85.0 -85.400000000000006 0.4898979485566356 -85.0 3.0 -85.0 5/91
28:80:23:28:8a:12 -85.0 -64.0 -73.642857142857139 6.0859769672796569 -76.0 9.0 -73.0 42/91
28:80:23:2a:7e:12 -86.0 -82.0 -84.799999999999997 1.4696938456699067 -86.0 2.0 -85.0 5/91
28:80:23:28:8a:11 -84.0 -58.0 -75.0 6.6290606004504475 -82.0 7.0 -76.0 36/91
28:80:23:2a:7e:11 -86.0 -79.0 -84.0 2.1447610589527217 -85.0 5.0 -85.0 10/91
28:80:23:2a:7e:10 -86.0 -79.0 -83.375 2.7810744326608736 -85.0 3.0 -85.0 8/91
28:80:23:28:8a:a0 -90.0 -86.0 -87.75 1.2332207155790618 -88.0 5.0 -88.0 12/91
c4:6e:1f:35:c4:8c -85.0 -76.0 -82.200000000000003 2.9933259094191533 -85.0 6.0 -82.0 15/91
28:80:23:28:7e:91 -85.0 -70.0 -76.304347826086953 4.1643913131995411 -79.0 6.0 -76.0 23/91
28:80:23:28:7f:e2 -87.0 -87.0 -87.0 0.0 -87.0 3.0 -87.0 3/91
28:80:23:28:7f:e1 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:7f:e0 -86.0 -86.0 -86.0 0.0 -86.0 1.0 -86.0 1/91
64:66:b3:b0:96:fc -82.0 -82.0 -82.0 0.0 -82.0 2.0 -82.0 2/91
28:80:23:2a:cf:10 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:2a:cd:11 -85.0 -82.0 -84.307692307692307 1.2639751327042297 -85.0 10.0 -85.0 13/91
28:80:23:2a:cd:12 -85.0 -76.0 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89.0 -88.0 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
28:80:23:28:9e:90 -85.0 -82.0 -83.200000000000003 1.4696938456699067 -82.0 3.0 -82.0 5/91
28:80:23:28:8a:a2 -89.0 -86.0 -88.0 1.3228756555322954 -89.0 5.0 -89.0 8/91
28:80:23:2a:be:30 -85.0 -85.0 -85.0 0.0 -85.0 2.0 -85.0 2/91
28:80:23:28:9e:92 -85.0 -82.0 -83.5 1.5 -85.0 4.0 -83.5 8/91
28:80:23:28:9e:91 -85.0 -82.0 -83.714285714285708 1.4846149779161804 -85.0 4.0 -85.0 7/91
PERCENTILE-90
#,min,max,srednia,odchylenie_standardowe,moda-wartosc,moda-czestotliwosc,mediana,pokrycie_mapy
f8:d1:11:48:9b:26 -73.0 -34.0 -58.879120879120876 8.3427077650796377 -64.0 22.0 -61.0 91/91
28:80:23:28:8a:02 -89.0 -69.0 -79.945054945054949 3.8240495116186359 -82.0 12.0 -80.0 91/91
28:80:23:28:7e:80 -88.0 -72.0 -81.404761904761898 3.4541867198649836 -80.0 17.0 -81.0 84/91
28:80:23:28:7e:81 -88.0 -72.0 -82.033707865168537 3.7847993971219909 -85.0 16.0 -82.0 89/91
68:7f:74:09:f6:8b -67.0 -26.0 -51.18681318681319 7.1574322977565767 -46.0 17.0 -52.0 91/91
e8:94:f6:3d:10:58 -86.0 -82.0 -84.888888888888886 0.99380798999990638 -85.0 19.0 -85.0 27/91
28:80:23:28:7e:82 -89.0 -72.0 -81.38095238095238 3.7698830407042574 -81.0 14.0 -81.0 84/91
28:80:23:28:8a:00 -86.0 -70.0 -79.632183908045974 3.2095938889048052 -81.0 16.0 -80.0 87/91
28:80:23:28:7f:f1 -86.0 -76.0 -82.044444444444451 3.4893842535805386 -85.0 17.0 -82.0 45/91
28:80:23:28:8a:01 -88.0 -70.0 -79.784090909090907 3.5144146791734876 -79.0 12.0 -80.0 88/91
28:80:23:2a:ce:71 -87.0 -77.0 -84.595238095238102 1.9525261270067522 -85.0 30.0 -85.0 42/91
00:1a:70:a2:61:b0 -82.0 -58.0 -72.86666666666666 5.7401122714533104 -73.0 14.0 -73.0 60/91
28:80:23:28:7f:f0 -86.0 -76.0 -82.340425531914889 3.4411563849571127 -85.0 19.0 -83.0 47/91
28:80:23:28:8a:10 -85.0 -67.0 -75.731707317073173 5.5349197021690077 -70.0 10.0 -76.0 41/91
28:80:23:28:8a:b2 -86.0 -70.0 -82.566666666666663 3.6394444020420975 -85.0 31.0 -85.0 60/91
28:80:23:28:8a:b1 -86.0 -70.0 -81.561403508771932 4.3042922023831585 -85.0 24.0 -83.0 57/91
28:80:23:28:7f:f2 -86.0 -76.0 -82.174999999999997 3.0239667656903908 -85.0 15.0 -82.0 40/91
28:80:23:2a:ce:70 -86.0 -79.0 -83.678571428571431 2.3460235571307124 -85.0 13.0 -85.0 28/91
28:80:23:28:7e:90 -82.0 -67.0 -74.67647058823529 4.2958296345566289 -73.0 11.0 -73.0 34/91
28:80:23:28:8a:b0 -86.0 -70.0 -82.0 3.4787490445926443 -82.0 21.0 -82.0 59/91
28:80:23:28:7e:92 -87.0 -64.0 -75.266666666666666 5.0876757408903774 -76.0 14.0 -76.0 45/91
28:80:23:2a:be:90 -86.0 -85.0 -85.5 0.5 -86.0 2.0 -85.5 4/91
28:80:23:2a:cd:10 -86.0 -85.0 -85.200000000000003 0.40000000000000002 -85.0 8.0 -85.0 10/91
28:80:23:2a:ce:72 -86.0 -76.0 -84.239999999999995 2.3711600536446302 -85.0 20.0 -85.0 25/91
28:80:23:2a:be:91 -86.0 -85.0 -85.400000000000006 0.4898979485566356 -85.0 3.0 -85.0 5/91
28:80:23:28:8a:12 -85.0 -64.0 -73.642857142857139 6.0859769672796569 -76.0 9.0 -73.0 42/91
28:80:23:2a:7e:12 -86.0 -82.0 -84.799999999999997 1.4696938456699067 -86.0 2.0 -85.0 5/91
28:80:23:28:8a:11 -84.0 -58.0 -75.0 6.6290606004504475 -82.0 7.0 -76.0 36/91
28:80:23:2a:7e:11 -86.0 -79.0 -84.0 2.1447610589527217 -85.0 5.0 -85.0 10/91
28:80:23:2a:7e:10 -86.0 -79.0 -83.375 2.7810744326608736 -85.0 3.0 -85.0 8/91
28:80:23:28:8a:a0 -90.0 -86.0 -87.75 1.2332207155790618 -88.0 5.0 -88.0 12/91
c4:6e:1f:35:c4:8c -85.0 -76.0 -82.200000000000003 2.9933259094191533 -85.0 6.0 -82.0 15/91
28:80:23:28:7e:91 -85.0 -70.0 -76.304347826086953 4.1643913131995411 -79.0 6.0 -76.0 23/91
28:80:23:28:7f:e2 -87.0 -87.0 -87.0 0.0 -87.0 3.0 -87.0 3/91
28:80:23:28:7f:e1 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:7f:e0 -86.0 -86.0 -86.0 0.0 -86.0 1.0 -86.0 1/91
64:66:b3:b0:96:fc -82.0 -82.0 -82.0 0.0 -82.0 2.0 -82.0 2/91
28:80:23:2a:cf:10 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:2a:cd:11 -85.0 -82.0 -84.307692307692307 1.2639751327042297 -85.0 10.0 -85.0 13/91
28:80:23:2a:cd:12 -85.0 -76.0 -83.36363636363636 3.4712514712794147 -85.0 9.0 -85.0 11/91
28:80:23:2a:be:31 -85.0 -85.0 -85.0 0.0 -85.0 1.0 -85.0 1/91
28:80:23:28:8a:a1 -89.0 -88.0 -88.599999999999994 0.4898979485566356 -89.0 3.0 -89.0 5/91
